path,label,score
data\validation\fake\0001 (12641).jpg,0,3.006531699156767e-07
data\validation\fake\0001 (1265).jpg,0,6.6980801420868374e-06
data\validation\fake\0001 (12653).jpg,0,6.916935944900615e-06
data\validation\fake\0001 (12662).jpg,0,5.687200427928474e-06
data\validation\fake\0001 (12668).jpg,0,1.2538307601062115e-06
data\validation\fake\0001 (12674).jpg,0,3.6048066249350086e-05
data\validation\fake\0001 (12675).jpg,0,3.5050962310378964e-07
data\validation\fake\0001 (12681).jpg,0,3.515261778375134e-05
data\validation\fake\0001 (12682).jpg,0,1.86634533747565e-05
data\validation\fake\0001 (12691).jpg,0,5.314809186529601e-06
data\validation\fake\0001 (12697).jpg,0,1.3608761264549685e-06
data\validation\fake\0001 (12699).jpg,0,1.758121834427584e-05
data\validation\fake\0001 (1270).jpg,0,1.3261403637443436e-06
data\validation\fake\0001 (12710).jpg,0,2.0741451862704707e-06
data\validation\fake\0001 (12714).jpg,0,0.0011569159105420113
data\validation\fake\0001 (1273).jpg,0,1.0331498742743861e-05
data\validation\fake\0001 (12737).jpg,0,8.967541361926123e-06
data\validation\fake\0001 (12740).jpg,0,1.0840010872925632e-05
data\validation\fake\0001 (12750).jpg,0,3.418310370761901e-05
data\validation\fake\0001 (12751).jpg,0,8.231594983953983e-05
data\validation\fake\0001 (12754).jpg,0,4.309094947529957e-06
data\validation\fake\0001 (1276).jpg,0,3.708964413817739e-06
data\validation\fake\0001 (12761).jpg,0,1.6298397895297967e-05
data\validation\fake\0001 (12764).jpg,0,0.0001058946581906639
data\validation\fake\0001 (12768).jpg,0,1.0820253010024317e-05
data\validation\fake\0001 (12770).jpg,0,3.8852074794704095e-05
data\validation\fake\0001 (12772).jpg,0,1.837093623180408e-05
data\validation\fake\0001 (12789).jpg,0,1.3780586414213758e-05
data\validation\fake\0001 (12798).jpg,0,6.777491989851114e-07
data\validation\fake\0001 (1280).jpg,0,7.61341470933985e-06
data\validation\fake\0001 (12808).jpg,0,0.0013424308272078633
data\validation\fake\0001 (12813).jpg,0,2.90587678364318e-07
data\validation\fake\0001 (12822).jpg,0,9.679808863438666e-05
data\validation\fake\0001 (12826).jpg,0,1.7406280676368624e-05
data\validation\fake\0001 (12830).jpg,0,0.00013602129183709621
data\validation\fake\0001 (1284).jpg,0,4.848577009397559e-05
data\validation\fake\0001 (12847).jpg,0,1.602983616066922e-06
data\validation\fake\0001 (1285).jpg,0,5.998355732117489e-07
data\validation\fake\0001 (12850).jpg,0,4.344579792814329e-05
data\validation\fake\0001 (12853).jpg,0,4.585699934978038e-05
data\validation\fake\0001 (12869).jpg,0,4.157821967964992e-05
data\validation\fake\0001 (12872).jpg,0,6.56556585454382e-06
data\validation\fake\0001 (12876).jpg,0,4.537961558526149e-06
data\validation\fake\0001 (12880).jpg,0,1.99311534743174e-06
data\validation\fake\0001 (12886).jpg,0,5.0268346967641264e-05
data\validation\fake\0001 (12890).jpg,0,1.5120893976927618e-06
data\validation\fake\0001 (12896).jpg,0,6.420118552341592e-07
data\validation\fake\0001 (12901).jpg,0,1.456836616853252e-05
data\validation\fake\0001 (12904).jpg,0,5.969293124508113e-05
data\validation\fake\0001 (12908).jpg,0,3.248561915825121e-05
data\validation\fake\0001 (12911).jpg,0,8.277553206426091e-06
data\validation\fake\0001 (12916).jpg,0,1.980796469069901e-06
data\validation\fake\0001 (12927).jpg,0,1.3057725482212845e-05
data\validation\fake\0001 (12929).jpg,0,1.977037300093798e-06
data\validation\fake\0001 (12935).jpg,0,8.423062780593682e-08
data\validation\fake\0001 (12936).jpg,0,2.6355990030424437e-06
data\validation\fake\0001 (12941).jpg,0,0.000262172834482044
data\validation\fake\0001 (12948).jpg,0,2.0622753709176322e-06
data\validation\fake\0001 (12954).jpg,0,0.007603224366903305
data\validation\fake\0001 (12956).jpg,0,8.544256502318603e-07
data\validation\fake\0001 (12958).jpg,0,2.589909627204179e-06
data\validation\fake\0001 (12973).jpg,0,0.0021622097119688988
data\validation\fake\0001 (12978).jpg,0,8.377617632504553e-06
data\validation\fake\0001 (12983).jpg,0,2.6741774490801618e-05
data\validation\fake\0001 (12994).jpg,0,3.3472187510596996e-07
data\validation\fake\0001 (13).jpg,0,9.555642463965341e-07
data\validation\fake\0001 (1300).jpg,0,9.8219402389077e-07
data\validation\fake\0001 (13004).jpg,0,0.00012847973266616464
data\validation\fake\0001 (13013).jpg,0,1.7641901877141208e-06
data\validation\fake\0001 (13015).jpg,0,1.8667031326913275e-05
data\validation\fake\0001 (13023).jpg,0,1.7723872588248923e-05
data\validation\fake\0001 (13027).jpg,0,2.0862860310444376e-06
data\validation\fake\0001 (1303).jpg,0,9.810240044316743e-06
data\validation\fake\0001 (13041).jpg,0,1.0459803888807073e-05
data\validation\fake\0001 (13042).jpg,0,0.0011325899977236986
data\validation\fake\0001 (13046).jpg,0,2.2330641513690352e-06
data\validation\fake\0001 (13051).jpg,0,1.9077660908806138e-06
data\validation\fake\0001 (13057).jpg,0,4.454310328583233e-05
data\validation\fake\0001 (1306).jpg,0,1.808088563848287e-05
data\validation\fake\0001 (13072).jpg,0,6.955958724574884e-07
data\validation\fake\0001 (13078).jpg,0,2.296709681104403e-06
data\validation\fake\0001 (13080).jpg,0,7.667430327273905e-05
data\validation\fake\0001 (13081).jpg,0,1.8631959392223507e-05
data\validation\fake\0001 (13084).jpg,0,0.00014170020585879683
data\validation\fake\0001 (13088).jpg,0,4.306096161599271e-05
data\validation\fake\0001 (13103).jpg,0,1.0003860779761453e-06
data\validation\fake\0001 (13107).jpg,0,1.632722523936536e-05
data\validation\fake\0001 (13120).jpg,0,9.460000569561089e-07
data\validation\fake\0001 (13123).jpg,0,4.42281134382938e-06
data\validation\fake\0001 (13124).jpg,0,3.3373485166521277e-06
data\validation\fake\0001 (13131).jpg,0,2.278136889799498e-06
data\validation\fake\0001 (13135).jpg,0,3.806262611760758e-06
data\validation\fake\0001 (13138).jpg,0,2.720659892929689e-07
data\validation\fake\0001 (13144).jpg,0,0.00018669920973479748
data\validation\fake\0001 (13146).jpg,0,3.3186144719365984e-05
data\validation\fake\0001 (13149).jpg,0,1.3499497981683817e-06
data\validation\fake\0001 (1315).jpg,0,2.656369133546832e-06
data\validation\fake\0001 (13156).jpg,0,6.123420462245122e-06
data\validation\fake\0001 (13158).jpg,0,2.0018354916828685e-05
data\validation\fake\0001 (13164).jpg,0,6.0823535022791475e-05
data\validation\fake\0001 (13165).jpg,0,2.6211229851469398e-05
data\validation\fake\0001 (13170).jpg,0,1.0333874342904892e-05
data\validation\fake\0001 (13178).jpg,0,1.2314324067119742e-06
data\validation\fake\0001 (13184).jpg,0,1.3775581464869902e-05
data\validation\fake\0001 (13207).jpg,0,1.8288776573172072e-06
data\validation\fake\0001 (13211).jpg,0,5.291797151585342e-06
data\validation\fake\0001 (13218).jpg,0,1.190656803373713e-05
data\validation\fake\0001 (13221).jpg,0,5.7344594097230583e-05
data\validation\fake\0001 (13224).jpg,0,5.431659246823983e-06
data\validation\fake\0001 (13232).jpg,0,1.6781921658548526e-05
data\validation\fake\0001 (13233).jpg,0,3.238011777284555e-05
data\validation\fake\0001 (13239).jpg,0,3.267698411946185e-05
data\validation\fake\0001 (13253).jpg,0,6.072969426895725e-06
data\validation\fake\0001 (13256).jpg,0,1.6658346794429235e-05
data\validation\fake\0001 (13259).jpg,0,2.0666066120611504e-05
data\validation\fake\0001 (1327).jpg,0,3.0017554308869876e-05
data\validation\fake\0001 (13272).jpg,0,0.0002736648020800203
data\validation\fake\0001 (13273).jpg,0,1.28174178826157e-06
data\validation\fake\0001 (13277).jpg,0,2.7764372134697624e-06
data\validation\fake\0001 (13286).jpg,0,4.297761790894583e-07
data\validation\fake\0001 (13292).jpg,0,1.6424988643848337e-05
data\validation\fake\0001 (13294).jpg,0,1.6843964090185182e-07
data\validation\fake\0001 (133).jpg,0,4.2286108509870246e-05
data\validation\fake\0001 (13315).jpg,0,0.00012912858801428229
data\validation\fake\0001 (13318).jpg,0,3.716375431395136e-06
data\validation\fake\0001 (13319).jpg,0,0.0001408811949659139
data\validation\fake\0001 (13322).jpg,0,3.806919721682789e-06
data\validation\fake\0001 (13325).jpg,0,1.6294032320729457e-05
data\validation\fake\0001 (13332).jpg,0,1.9118884665658697e-05
data\validation\fake\0001 (13333).jpg,0,3.3429291761422064e-06
data\validation\fake\0001 (13334).jpg,0,5.7220236158173066e-06
data\validation\fake\0001 (13343).jpg,0,4.773041291628033e-05
data\validation\fake\0001 (1335).jpg,0,9.0382191046956e-06
data\validation\fake\0001 (13357).jpg,0,7.649698090972379e-05
data\validation\fake\0001 (13358).jpg,0,1.0519394891161937e-05
data\validation\fake\0001 (13359).jpg,0,5.315108410286484e-06
data\validation\fake\0001 (13361).jpg,0,2.907728230638895e-06
data\validation\fake\0001 (13363).jpg,0,2.385591415077215e-06
data\validation\fake\0001 (13364).jpg,0,3.206035034963861e-05
data\validation\fake\0001 (13369).jpg,0,1.7784374222173938e-06
data\validation\fake\0001 (1338).jpg,0,2.8836614092142554e-06
data\validation\fake\0001 (13397).jpg,0,5.3128687795833685e-06
data\validation\fake\0001 (1340).jpg,0,5.543069710256532e-05
data\validation\fake\0001 (13410).jpg,0,2.0708166630356573e-05
data\validation\fake\0001 (13457).jpg,0,4.026702299597673e-06
data\validation\fake\0001 (1346).jpg,0,8.682981729180028e-07
data\validation\fake\0001 (13460).jpg,0,9.596789823262952e-06
data\validation\fake\0001 (13461).jpg,0,6.818075348746788e-07
data\validation\fake\0001 (13470).jpg,0,9.577296623319853e-06
data\validation\fake\0001 (13472).jpg,0,8.052953489823267e-06
data\validation\fake\0001 (13487).jpg,0,8.190947369257628e-07
data\validation\fake\0001 (13488).jpg,0,0.0004573715559672564
data\validation\fake\0001 (1349).jpg,0,1.789548150554765e-05
data\validation\fake\0001 (13492).jpg,0,3.620669986048597e-07
data\validation\fake\0001 (13495).jpg,0,2.816590313159395e-05
data\validation\fake\0001 (13509).jpg,0,6.527234290842898e-06
data\validation\fake\0001 (13517).jpg,0,1.9997742128907703e-07
data\validation\fake\0001 (13529).jpg,0,9.020368452183902e-06
data\validation\fake\0001 (13535).jpg,0,0.00011296517914161086
data\validation\fake\0001 (13536).jpg,0,9.239951396011747e-06
data\validation\fake\0001 (13542).jpg,0,9.967217920348048e-06
data\validation\fake\0001 (13543).jpg,0,4.2549887439236045e-05
data\validation\fake\0001 (13546).jpg,0,1.3833347111358307e-05
data\validation\fake\0001 (1355).jpg,0,3.2704431305319304e-06
data\validation\fake\0001 (13552).jpg,0,1.584798883413896e-05
data\validation\fake\0001 (13560).jpg,0,2.1318182064078428e-07
data\validation\fake\0001 (13562).jpg,0,6.711981768603437e-06
data\validation\fake\0001 (13566).jpg,0,1.3862320884072687e-05
data\validation\fake\0001 (13575).jpg,0,0.003916694782674313
data\validation\fake\0001 (13579).jpg,0,1.8592980268294923e-05
data\validation\fake\0001 (13584).jpg,0,2.9658469884452643e-06
data\validation\fake\0001 (13588).jpg,0,2.5281131001975155e-06
data\validation\fake\0001 (1361).jpg,0,2.0254108676454052e-05
data\validation\fake\0001 (1362).jpg,0,2.8567152185132727e-05
data\validation\fake\0001 (13621).jpg,0,3.783819920499809e-06
data\validation\fake\0001 (13623).jpg,0,2.84932684735395e-06
data\validation\fake\0001 (13629).jpg,0,9.909610525937751e-06
data\validation\fake\0001 (13630).jpg,0,4.326167072576936e-06
data\validation\fake\0001 (13631).jpg,0,3.0808560040895827e-06
data\validation\fake\0001 (13638).jpg,0,6.682797106805083e-07
data\validation\fake\0001 (13651).jpg,0,2.417897349005216e-07
data\validation\fake\0001 (13661).jpg,0,9.315822353528347e-06
data\validation\fake\0001 (13688).jpg,0,7.717452717770357e-06
data\validation\fake\0001 (1369).jpg,0,3.634055610746145e-05
data\validation\fake\0001 (13692).jpg,0,2.075432894343976e-05
data\validation\fake\0001 (13694).jpg,0,4.51865645345606e-07
data\validation\fake\0001 (13701).jpg,0,3.801113780355081e-05
data\validation\fake\0001 (13705).jpg,0,1.8518197975936346e-05
data\validation\fake\0001 (13710).jpg,0,2.6136200403925614e-07
data\validation\fake\0001 (13727).jpg,0,7.971751983859576e-06
data\validation\fake\0001 (13732).jpg,0,3.173170171066886e-06
data\validation\fake\0001 (13735).jpg,0,5.064010224486992e-07
data\validation\fake\0001 (13736).jpg,0,2.3012105430098018e-06
data\validation\fake\0001 (13739).jpg,0,1.1282437299087178e-05
data\validation\fake\0001 (13741).jpg,0,4.067366535309702e-05
data\validation\fake\0001 (13742).jpg,0,0.00023467601567972451
data\validation\fake\0001 (13747).jpg,0,7.581484169350006e-06
data\validation\fake\0001 (1375).jpg,0,1.2247309314261656e-05
data\validation\fake\0001 (13762).jpg,0,1.5969046671671094e-06
data\validation\fake\0001 (13766).jpg,0,6.105686770752072e-05
data\validation\fake\0001 (13769).jpg,0,0.0011568937916308641
data\validation\fake\0001 (13770).jpg,0,3.2500918223377084e-07
data\validation\fake\0001 (13773).jpg,0,1.934924875968136e-05
data\validation\fake\0001 (13778).jpg,0,6.273783219512552e-05
data\validation\fake\0001 (13780).jpg,0,0.00025780234136618674
data\validation\fake\0001 (13783).jpg,0,1.8554859707364812e-05
data\validation\fake\0001 (13794).jpg,0,4.418379830894992e-05
data\validation\fake\0001 (13797).jpg,0,1.9263868580310373e-06
data\validation\fake\0001 (138).jpg,0,8.480356882500928e-06
data\validation\fake\0001 (13804).jpg,0,2.7996096832794137e-05
data\validation\fake\0001 (1381).jpg,0,3.1682386634201976e-06
data\validation\fake\0001 (13819).jpg,0,3.1434570701094344e-05
data\validation\fake\0001 (1382).jpg,0,1.4543202269123867e-05
data\validation\fake\0001 (13827).jpg,0,0.0004588039591908455
data\validation\fake\0001 (13840).jpg,0,2.3954651624080725e-05
data\validation\fake\0001 (13852).jpg,0,1.1672792425088119e-05
data\validation\fake\0001 (13855).jpg,0,2.8847654903074726e-05
data\validation\fake\0001 (1386).jpg,0,4.59334978586412e-06
data\validation\fake\0001 (13860).jpg,0,4.345164052210748e-05
data\validation\fake\0001 (13865).jpg,0,1.0353523066441994e-05
data\validation\fake\0001 (13873).jpg,0,0.0001450043055228889
data\validation\fake\0001 (13877).jpg,0,1.123768015531823e-05
data\validation\fake\0001 (13887).jpg,0,1.0710151627790765e-06
data\validation\fake\0001 (13889).jpg,0,1.7962786387215601e-06
data\validation\fake\0001 (13900).jpg,0,0.00012331070320215076
data\validation\fake\0001 (13901).jpg,0,5.283057180349715e-05
data\validation\fake\0001 (13902).jpg,0,3.4303496931897826e-07
data\validation\fake\0001 (13903).jpg,0,2.8504182409960777e-05
data\validation\fake\0001 (13905).jpg,0,2.9185771381889936e-06
data\validation\fake\0001 (13910).jpg,0,6.448529461522412e-07
data\validation\fake\0001 (13914).jpg,0,0.00020877814677078277
data\validation\fake\0001 (13936).jpg,0,1.8959367480420042e-06
data\validation\fake\0001 (13947).jpg,0,3.2564751109021017e-06
data\validation\fake\0001 (13948).jpg,0,6.740153185091913e-05
data\validation\fake\0001 (13950).jpg,0,3.90678405892686e-06
data\validation\fake\0001 (13956).jpg,0,1.0793958153954009e-06
data\validation\fake\0001 (13959).jpg,0,1.3861528714187443e-05
data\validation\fake\0001 (1396).jpg,0,1.5221552530420013e-05
data\validation\fake\0001 (13968).jpg,0,6.913033575983718e-05
data\validation\fake\0001 (13974).jpg,0,1.8594788343762048e-05
data\validation\fake\0001 (13977).jpg,0,9.493535617366433e-05
data\validation\fake\0001 (13978).jpg,0,8.969260306912474e-06
data\validation\fake\0001 (13993).jpg,0,6.602346047657193e-07
data\validation\fake\0001 (13997).jpg,0,3.4232332836836576e-05
data\validation\fake\0001 (14001).jpg,0,3.03251044897479e-06
data\validation\fake\0001 (14002).jpg,0,2.0741056232509436e-06
data\validation\fake\0001 (14007).jpg,0,1.3049033213974326e-06
data\validation\fake\0001 (14009).jpg,0,8.210930673158146e-07
data\validation\fake\0001 (14012).jpg,0,3.096973557603633e-07
data\validation\fake\0001 (14014).jpg,0,5.065192453912459e-06
data\validation\fake\0001 (1402).jpg,0,4.3705938878702e-05
data\validation\fake\0001 (14025).jpg,0,7.733903544249188e-07
data\validation\fake\0001 (14029).jpg,0,1.501148653915152e-05
data\validation\fake\0001 (1403).jpg,0,1.4688537703477778e-05
data\validation\fake\0001 (14038).jpg,0,2.1724066755268723e-05
data\validation\fake\0001 (14039).jpg,0,0.0003579401527531445
data\validation\fake\0001 (14049).jpg,0,5.573812131842715e-07
data\validation\fake\0001 (1406).jpg,0,7.906842256488744e-06
data\validation\fake\0001 (14065).jpg,0,1.716406586638186e-05
data\validation\fake\0001 (14090).jpg,0,9.773224519449286e-06
data\validation\fake\0001 (14093).jpg,0,0.0007856584270484746
data\validation\fake\0001 (14101).jpg,0,1.796725882741157e-06
data\validation\fake\0001 (14105).jpg,0,1.2997031717532082e-06
data\validation\fake\0001 (14117).jpg,0,9.7335259852116e-06
data\validation\fake\0001 (14124).jpg,0,5.508730282599572e-06
data\validation\fake\0001 (14138).jpg,0,2.711438582991832e-06
data\validation\fake\0001 (1414).jpg,0,5.5509767662442755e-06
data\validation\fake\0001 (14147).jpg,0,1.5043802704894915e-05
data\validation\fake\0001 (14165).jpg,0,5.516872079169843e-07
data\validation\fake\0001 (14169).jpg,0,3.320890940017307e-08
data\validation\fake\0001 (14173).jpg,0,8.913825695344713e-06
data\validation\fake\0001 (14186).jpg,0,6.877434498164803e-05
data\validation\fake\0001 (14199).jpg,0,0.00010599750385154039
data\validation\fake\0001 (14202).jpg,0,0.00021061720326542854
data\validation\fake\0001 (14208).jpg,0,8.162688232005166e-07
data\validation\fake\0001 (14209).jpg,0,4.181325039098738e-06
data\validation\fake\0001 (1421).jpg,0,4.139956217841245e-06
data\validation\fake\0001 (14214).jpg,0,7.519448104176263e-07
data\validation\fake\0001 (14217).jpg,0,2.8447346267057583e-05
data\validation\fake\0001 (14220).jpg,0,4.164261099504074e-06
data\validation\fake\0001 (14227).jpg,0,4.359330318948196e-07
data\validation\fake\0001 (1423).jpg,0,0.0009976907167583704
data\validation\fake\0001 (14233).jpg,0,9.091990591514332e-07
data\validation\fake\0001 (14234).jpg,0,2.1362039603900485e-07
data\validation\fake\0001 (14241).jpg,0,4.894287144452392e-07
data\validation\fake\0001 (14246).jpg,0,1.2464876135709346e-06
data\validation\fake\0001 (1425).jpg,0,1.0726758148393856e-07
data\validation\fake\0001 (14262).jpg,0,0.0002725851663853973
data\validation\fake\0001 (14263).jpg,0,3.285152342868969e-05
